customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
0057aa0ad7aa5a8953cdbadb58917e5d4f0a6b53374918151f4f3d13a401380c,1.0,1.0,ACTIVE,Regularly,49,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0057aa8f310a05b0afbbf4da0e5ce78fad96bedfeb167b9a7152b1905d3dc801,,,PRE-CREATE,NONE,50,0de8ac246945c9c42e56f14b2cd100bdbde4d3ab94692ba0c2d48340ac90d762
0057bd4676fa8ebfc789a4557dd111237b99868eef321c452ec9ee3bc5672af3,,,ACTIVE,NONE,47,490b08c26454e75d23f16891856386d7bac1a39e94d31b09ba20005be184f349
0057bd856a15b91883034be5e71a24470e0e3a826b689f7e69024ab80dcb4ca1,,,ACTIVE,NONE,24,2d46097baa6d65138bc5d9f661fe2d41dd03338256cc253fbf17e3ff7b5d8b4e
0057c771d3c1b437a32051ed6f9a1e2372104661dd77aa6c68d1cb7d4071decd,1.0,1.0,ACTIVE,Regularly,53,5ba6212ef2e1f4b5fc8931a2b5e59659f68dec59adc8e880ea13749d97791a53
0057d3522a2ed4dba3c10197a86f626bc425d715f1b8a2c9c68be278318363c7,,,ACTIVE,NONE,56,e96ab388ef69ebb1eeb6ac75106ac8a4c3b6d8bb23dac6cea2ab304fec75bb5d
0057dd7ad3804c107b084de4930d17467789864db8ec458950b182410635c274,,,ACTIVE,NONE,55,2e302574c482303f625ef8ac58e2cdc93c9443ee4a85aeb5a038cb4a57495e7a
0057de839787482d5df0853ac6329570eb387fe9c0ae87e2477092618b4c1ca1,,,ACTIVE,NONE,20,8474617522ca9bc00bb981e9f5fb2fd4c9d4d9ac2ca4819ab177c998ea7a4130
0057e214720f3ed438fbfe484df060dc017d7a58386beb2a32dbc2d8fde8dfc9,1.0,1.0,ACTIVE,Regularly,23,53a72a4325c8a74fb5ed630312a51bf1cf871642e54bf7da183391caa267aa90
0057e2d76e13bd439ff098d48422c6b2490019fec62e4d78770651a0ed28afd7,,,ACTIVE,NONE,30,317a1381d0063228c75f9caa7391d9916f74326e79ed45858ff1548181bac432
0057f8de9c2e21bfcf7844161f461ec7ae1ba60a363615e134b7d078b0a07338,,,PRE-CREATE,NONE,,67e75f06cb0b1c0e86b6424609021fc02edb2a4e94a3f3986f1c4cf04c3bd4e1
00580cb40a116645757e7378d711b0a3afaea978eaf9b399b6cb7e20eafacd91,1.0,1.0,ACTIVE,Regularly,20,8de43751d7f480c1c178be30aa601c547695ce9c54bb2193c11d87fe68bb3754
00580ea1fdaf6a6f005227e55f9e293053291a96cd82f8dcf9dac90730daf572,1.0,1.0,ACTIVE,Regularly,45,eb373c664459617d26b9613016aea3b45ea6612694a162a0ac7f116d1931bed5
005816428a511621e6aca9439759e6caa3912d4523cd1cd91786eac6670eb293,1.0,1.0,ACTIVE,Regularly,21,505f03a04ddd8e06ac0a9f00c97be14d487f3e9f9d86c634a3f66bf0a1d8e9c1
00581ec0c58666627610bff26428f5f47a3b53a04f9c52f6613353e91edf22b4,,,ACTIVE,NONE,43,5a77ded13848cc3a088ad99320e47375af824c25d1adce45059a471aa0f40598
005826c45011fdb63db1b0f57126dc50b654fe2edc6bd8638bfcbe71e539ffff,,,ACTIVE,NONE,19,fedbad7645bd578ccadd2ed121cb16cb98a9a181d4bb844881088083c6a15d1d
00583c1ab7fa729023a575f61dcd6ee32c88f8a0a99cd427b3300600cdd0a5e4,,,ACTIVE,NONE,30,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00584bb08b5a55eaa48243e62a40ee3f0c087a91162317c7470f0003cd8885dd,,,ACTIVE,NONE,59,b498d670ba7e1f2892dfeea8661e0e285fba2f97be9fb98bbd666244055838c3
00584c1f1ccf82af69e5843539f311516c49cd4101d3d07ec787fdd908a356b8,,,ACTIVE,NONE,44,048d07fe164ddda019e57ae9712c3eb3d609f23689309eb9e9321e3226f89112
0058679838963cfc42307ef1e7d82b880c228b3e70d57f5700ca7460b51ab677,,,ACTIVE,NONE,47,d93bebf8a4cbc62681c72c0e0ff1c42e93545874ef5a8aba9826760e4452e6ba
0058934857db6e13f724adf19112baa6ac9a2eb14fc35406bb2f22f75f206786,,,ACTIVE,NONE,57,83ebf785ab89ef2e35af205f5fb25315cb94ab2da42826320377ca9dc76f44c7
005898382122786cb3063f0b9a96fd40bd5146d8a852ac3c89262e590cde3c36,,,ACTIVE,NONE,38,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00589eb022085ac332b60a54e8f1011c4746a0881f95281525b95e1340f2103e,,,ACTIVE,NONE,23,3fdc7a91947d8a0351a79a3120c7a353c2f92dd8bf40e63f973671aa976c78bb
0058ad75da4692434c8e1a320b1224d496d6ebb7991b236b7946cd7a3ec79317,1.0,1.0,ACTIVE,Regularly,50,b5e15f4f006cb916de7c26c130cd3fa197ebe4fd3d0b25b3c2f1198faa27f620
0058caa8e25099d45288038fe4b23efbe030c41277f76aa1ae5248bd08667eaf,1.0,1.0,ACTIVE,Regularly,61,8d53cbb7d099e19a621181339c06cc2002bad30471bb5a7219690add76a8c101
0058df74a1ed0a10c2acf75e6839dd6c414236bb94da199c3b00fc55cecd50cd,,,ACTIVE,NONE,27,e06cd02d38b0ad459c915ed88d72b6eded9e8848c3a6e3c2c6f48eed6c5261c4
0058e78efe61b0c88771721103bbf35f3acc500a0db934385b058c6d3cbd0dcd,1.0,1.0,ACTIVE,Regularly,48,87d183a2ec4377c020bb45f340744c39a12f47bc6b92b2069a7446234cf43f13
0058ee67b532da03042cd518bdc4cee057898b944fa40fade21c9d5caec53342,1.0,1.0,ACTIVE,Regularly,45,a97c0ee90347be41ce9497804cd9873742fbcb52d924d39d260d2b5de2db88fd
0058eeb21c1ead68d8b803b42890a32c6c91918a2e12b36de4132ea8eae1d4e3,,,ACTIVE,NONE,39,083a04d43b82d22540c03916d5a536b1bd6565c71e1e3560a980f6222f2c4e38
0058f50af4c2bf529dd3f43347bbb304fe5fb8323fa27c0fb9c052f015565c15,,,ACTIVE,NONE,63,6b6c470c7d5907a4dfa41c6fbb6f1b4f13f5efadb599d99c03452a4428e47606
0058ff861d221821e6efbad27f331326b505f52f3d882586b90f791b7c9bb559,,,ACTIVE,NONE,34,17bc917401bde603e61543147a030f80ce8e0db3b01bc7748b90d6b6b206f846
00590550a22f5f1e1d4167c27f4716e2db1a64dc37b56df7527cc1f00b1a6bdf,,,ACTIVE,NONE,20,23e10b114d46f957d2df4db9a58e9c43d6b386aa81d7b5466c02c08446a9e1bd
00590a9eaa2794a26e8403fdbe589afdc9c911532a993abba0148db69948f91a,1.0,1.0,ACTIVE,Regularly,38,48bf412bbfeaf3b32a99e2bbe407584f5c9c85b4f21074f890b980547f5620cd
0059207b292ef0b424a503024631c0bb42b518df2737b31464dfe470764ad8f4,,,ACTIVE,NONE,28,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005930e33ab54c64c96cdaadb488b2a89a3bca780fdfca75fd625142f9ab0f5d,,,ACTIVE,NONE,24,8ce3c634a229f6b9b7bc5926ae403f5dce074c30583603460fb0c7b179a16df3
0059315f336d293545c213d4d8611a156942dd4a177bad999a638bff4cec4c85,,,ACTIVE,NONE,27,39d001750000d38bc332ee8ba4d1c8618a3b979a1b6fe6c2dca5c19f2852c091
00594d5b39f52fdefe4c07160d59687c74c512c983e02bd5c96ece9978d457b3,,,ACTIVE,NONE,48,f1ae31defa354b2258e8772374ed0681ff047833197d400c7c9034654ac0a701
00594dda69a7379a7596113df1fe0359c1255a594aef5cc9ad3250037f17b1bb,1.0,1.0,ACTIVE,Regularly,56,c192e581b9574d4203fd2255e66db9e56062e373934113a0ec851ba2cdbb1658
00596630446aba402f0c67611290a154ad532da23629972c245f6ca779d6f15b,,,ACTIVE,NONE,57,b29f6caa2e42a5ec918da91764dd98404a3b64ee0b69508c92fd5ccc92741900
005967b453152653d94c345500bfc96eced1f21993fd35a6c108ac28e51c2cec,,,ACTIVE,NONE,54,0dd315d43299cf304878ce01f77f2f8382007d20455b5c0339ad8735d011a391
00598e62068afd35618af10368680d0babbc2d82d5c9e6f6878208da4d222f41,,,ACTIVE,NONE,27,a62cac2984c80abc71038239931dfa359f9ab679251c61cbf7b36dde976c968a
005993d5da2ceb1c9e0a72eb9cd533ccb604077c738912cb778728d7e1e62b35,1.0,1.0,ACTIVE,Regularly,27,29a286530a398f24bcd4bb91620cdf531d6f6ef2ee2168ac1d855e2315376896
005996942417cf3f20c2c549c3d7983c8990013f1fcae10fd66ae07c420cd28b,,,ACTIVE,NONE,56,0d16345b79505eea253501e9cff1d8771b717a3ef166859399584f595800c99c
00599ebfabd843d0010df01ad97b27eac1133ba5c7b13b35e61a50fea43cb02c,,,ACTIVE,NONE,38,3dc8951665e631c620abd5d2f14429341f8ce24d39b38b6c762325658f07d8db
0059a4a6b7644aff170e1131c26d664d4a5219685d2512e034f1692d7131bd1b,,,ACTIVE,NONE,22,268ea95172c1199a601da02a839d796ef2d6bc22ff659d0fe02a236502e9d1b2
0059a4ad169427bf3744f5a83e01f6ee494e9de3028335342bd7cf91fb77e56e,,,ACTIVE,NONE,45,d28fc0573018b1e94645add183f9ee21ad21e6d485b270fab042d1744753c64c
0059a72dc89bd3a2bd42e523d98567a0f1acd1f7046f9bdae89e04ddc0a494cf,,,ACTIVE,NONE,55,d0f29d914db2308add936f47724dd1b1515c3396e1b63e5b940eeba4d07d74f1
0059c96adbc552459d5ee48043523246c5b3520267286adaed439774476ab2f2,,,ACTIVE,NONE,38,eebbe8c33e1e4b8216053f5e5ca25e7f47bfcef77a335b16516d8b045a41c879
0059e27f6b71102d3f0f3e929d037d577ea20b281991b554d8774dbe79775d1a,,,ACTIVE,NONE,23,a75efb1d3e4f059d73f49fa8317ce14183283e8ab8cb9252d8de0c91526236bf
0059ea1e5fa637e23d5317e66d6453c6644ef944157874c62a468660ce6cd569,,,PRE-CREATE,NONE,21,84446b16dfd82bc553825c8fa4b01b8c0fb814d3926cfb8c4af38d717c25d4f8
0059f64a1f8d00aee495356190a79524032a43a03a09bb7687b47f8ce056c8bb,1.0,1.0,ACTIVE,Regularly,22,4218f8c92e0e71e460b33c89397861706276cee92a40a0fdc75c8e37c030a55d
005a18e5cc02d4879a06dbda185fb8d7f5ee4d254cec5141646a055940f6651e,1.0,1.0,ACTIVE,Regularly,20,775d225513a01b34f3e2492ddac62b7dd6e22ccb76370641b9eb5141507734f6
005a2df6006a9b28dc6c33f1f994902d7bbed7251f80bbde30ed134950c0284b,,,ACTIVE,NONE,25,bf696ef3fd3ff77c609938c8bdf586b8ee08eb80fa2d69743f1ea1c06bba3ca0
005a3e44e21cbb52aed18618fd21164b371bfa1b1d61ad95a6493a6e02918e54,,,PRE-CREATE,NONE,26,54ce03a07e72fd23407f960b7296758253c903fed391e792febafca58fd442e0
005a6fb63af1804ff958b859310931dad292e98834f6815a2fdf29aa1e9b8bf9,1.0,1.0,ACTIVE,Regularly,44,c8e6be4c2132c93c519d4f9ef1b2026ee911320cabdb28437baa6e581171024d
005a92552b33a107657f863e053391ca0e3f47f327faace08f3190fe1ec1f928,,,ACTIVE,NONE,19,527fcf116f0717b8eb3c5f42e665f3527e48781b337affcadd6a3d8d798fd547
005ab9cb5f4cfda446299f48d109c002cb5396a6646445d22acc3f3135f3ceeb,,,ACTIVE,NONE,57,ba2f360c683175c4f671124c7cdbff81a5a6811e956adb4feae233aa75361255
005ac19b75b405f366fd65d7fb24758a38d7bec3e3a033ffc310a5047ac08516,,,ACTIVE,NONE,57,ec04cb00cda9047943e8f049daf938ea25f83f851d8f54074c7afcff3838078c
005ac486f4dffcc263dab6612342f7b07b0a52b679cd3c9df3480c9d4af7ada5,,,ACTIVE,NONE,35,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005acfe132fb0176c8000b6f3d6d65e3b43c1090386a7bd86d4c8b7402b40232,,,ACTIVE,NONE,29,7c9ebcffbc71a87baea4d9b5deb61ee5e8af4f26c94a04a09b16c7d1b286fcf8
005adbd277f50638495fea8a9904a680669445f056fc4eadc3a9ac4bb127ade8,,,ACTIVE,NONE,29,bee4f518dbc636bef0505b2836a8eb414638179fa8935ea3db3733b2b0c77d24
005adcb5403f484e03e825d804a536870ebcdc4db5cda4159fce57a83c4c9730,,,ACTIVE,NONE,58,2883137828f946e3c2c24d67d66e540416938de4519b7194ae30a367e4dd4880
005adf4c529b6686401c15ddfdf131c58da58d2520aa52ddf79d54e62b21bfde,,,ACTIVE,NONE,24,fc11f867b664c47e1012cd73c8cdbd87f370db9ba9139810c75d2a995fb637f6
005ae2b1f13f4aa42852b05a94e5f5529ffea181944125ed107a18d5c72a03db,,,ACTIVE,NONE,30,11d04296f51b184941ae37ec34b4b5d0b8524c5bd5a379ce241e4b4878966e7e
005aea6c28dc0e99a02b51034995b623e73c5d0a13eb8e326bf96d2ba4b631ec,,,PRE-CREATE,NONE,,d7073d8e88cb5a02c1e731914d9bac3f4a9139415c97f35ab39a0e967e973105
005afa75b6da71a2010aa11d5ae7e50e52d8a04f0df5d2718d07909d9951ec89,,,ACTIVE,NONE,27,d1a0c360ffbcc915a46727f2f6f93e6f343789c7bc0f777f61af41c18c316423
005b166a83c51b8afe1790b84586f4123163cd9cb9c4da60f51f5dd1348597b0,1.0,1.0,ACTIVE,Regularly,29,c258ef5230be80b3fb4ea2264dc35a870db9823ea00f1324bf8f82e818a7494a
005b35540e30e56436a68737e601ed27084426c492402f67711803f50dad8d28,,,ACTIVE,NONE,23,2510eb81726bf05b0fbb5cbe759609117a342a92a59767e5ece500e88872a691
005b360f366840b5be5d98f6a272cdf225bc3849dba4fdbf4d3f76fc1832020a,,,ACTIVE,NONE,56,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005b37f07053ae463c874e6b8a455f13e7ad3b081db4642307bc5065465d131f,,,ACTIVE,NONE,55,248a941c73f36ad423807cb7025c04abd0156a6940b9a9c6c83e161f33fb8c6d
005b40b50b0884068e374dbc18dfb712f2a9282f12d489643329230f95994780,1.0,1.0,ACTIVE,Regularly,51,c0f3d27c03561294d17a0a0fd916a41458dfbdf321d25e1b1ff8d6b8803d33bd
005b677753ff7cc5020b95745cf7108498e676fd6499bea6450677b9724423ea,,,ACTIVE,NONE,20,24818bf0367c0e63eec708358ebae188e7001f8a34a4eb83585846e78a70a58f
005b6be69e4a11c55d7174ee918bfbd36e137f320fc354cc29b97aeb64cd8f1e,1.0,1.0,ACTIVE,Regularly,21,f28fdf7ea1ca71944d546a5acc456628db3b42edb8ac8eab93652e7e62a0bdbf
005b707f93d16ddb37a9ad0da9a5e8d84823f7b98606533b7b2e9d650fb8b2fd,1.0,1.0,ACTIVE,Regularly,59,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005b73997253097f99fdb5b92219435da39e2c4b680612ba20d24686e7b9ed8d,,,ACTIVE,,49,25d3b616ba5816414f8d85cafd9e19317bf2a290375e50727219f8f51cdda6e5
005b902410afee7923e1a1eb3f4689dbdb40fcf5a9fc436786f0112273a0b54d,,,ACTIVE,NONE,28,d4a3f4ca82a06edada8ba5ec2c275203489655ea041a45406dba5877b2009931
005b9ef1b2a06e61a5f2404e7b90fffe7c721759af634c949596ada5edf13fef,1.0,1.0,ACTIVE,Regularly,18,3b65b290964f574a2d4ddd09a37b00d9b357065eebcaf05efecb3be4ded7b1f3
005bacbfe58ad471b3ca1e6a4efbacd9231458137d39299c0b68e424aa9bbbc0,,,ACTIVE,NONE,51,7e65dfa7f4b4fbd5995ee0006dcbc7b7fb6bec96be94ced87d9765db9746ea21
005baf80bd1fd1659b9f954876c4bef3cc49941afe008cc1a703a76225686b26,,,ACTIVE,NONE,32,c12c1fa3cbb0b111c002f87a85a8ad2c337a9d1337cafffe092e09993081ff24
005bb8fcd90480dff4dcf124af3806d49ed401f8d0814d758e5a9d5614276b96,,,PRE-CREATE,,67,ad7b8e80db9a243ed4776f906c88a057ec6cfec4b41958781d147c361ede3037
005bc2c7ef4487e96f562c7712a58e98304004c1afa3f81276556b570e9856af,,,ACTIVE,NONE,20,556d1c690c89729528de2df7587d9657837a05a779ae6354dcfc96c086b2348e
005bc33428c265e8a4c025fcd3524de39183130d0369048ffad3aea7dd84dfb2,1.0,1.0,ACTIVE,Regularly,30,d35f63ce8710de2b28b545629a9cc178aa95ce9d10f88659db7dbb5208c473c1
005bd1ae07a7158bd9f6af9e25291426bb2ae96ac255e03af61856c09733bb32,1.0,1.0,ACTIVE,Regularly,28,a1e24fdb0fd0dc390e837387ec6cf285fb183b0ef329f101f2b80eb1ac36ef1e
005bdcf486e623f494f149634913bb29489cc18d6102405a4aa83537ec5dae47,1.0,1.0,ACTIVE,Regularly,20,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005bdf1ad69efe6762c77890859587b00219222a53871d9e97601689f5074db6,,,ACTIVE,NONE,62,6f76ac8fe8c03068d650df7b29636470b4919803fdfde47683f516eb31aba503
005bfc7df26f9a27f5a2cf71070f1516b9394f868eed2140ec98c50c8fd77add,,,PRE-CREATE,NONE,33,5f2f22e5f2a9a0879eedf246c9b35966147df4545c79a93da673356f2b5aa20d
005c00f83b6970988946970a93899cf3c6502f63327bfe3b87059db2be8608d9,,,ACTIVE,NONE,47,044b6a3a4ade4c4d6bdce150d7b4db9f361d0ef3d08fadb9e6f0dc884b87e59f
005c032333e49c8e1145ae53d4b87a1d7412fb1b0c2b1d9a23ff8fe4a0a2f211,1.0,1.0,ACTIVE,Regularly,58,c7923e23831bf0cf2e4005ef39fa566350fdd77dc2e974d76b999c77a47b02da
005c0d1726032c62551b172d5a98cfe3d71a3b9066a0c27bb6e10d7dd5e607dc,,,ACTIVE,NONE,21,995c9789a1dd2cfd1b8493bbf74d570df3a72d34a3ff9b7e7512a82e1bd10fa4
005c1e5bb8652e714343031f7a54ca6b8ae25df51f28c932a8af24e244a9a1e3,,,ACTIVE,NONE,61,d6099e04f6a95d29aa5f600fdcc45250d1ab359b0b1abb3eec72eaa48d08dbf8
005c2868482ec738951067135e6f5b6c63af1424243611c5a2a033d72d837e58,1.0,1.0,ACTIVE,Regularly,30,a79ad632023f19642f6713dac6eb20aaad4cb987eace1ef6ef0ce881b0cfbbda
005c3ecf11cd5e167131aeca755d5d24114e5cbf02f2331adaf75fbab55163b4,,,ACTIVE,,18,4822f0672b5130defc71368b0c880e3df42e16d192b34f428a185f94241ad855
005c4170607bd7790a5ddc229fa9e8ca581187d27171d36c355daf480de2c5c2,,,ACTIVE,NONE,23,43112dd49819a47f0e8372c5aa9173591f8433c5f1fb2673c5dc2fbc165141d4
005c5ca98468570e62fcb31556a68c1d928753a1b2475ed61bbbfa652ae16f00,1.0,1.0,ACTIVE,Regularly,19,5d4e7aa86e138a82017c041d04c8602b6160e7a970043b4ca00112e0a443f26c
005c6d3bb66c86aab606814cd9995a12f99b3a44b58c72b89fdde2d7b3f42e0b,,,PRE-CREATE,NONE,,177b4a2258a85a2247daaa7cdffba96a74c741ea8a66059b80509a3f9a2a9c8d
005c6d9c3632faf112f6858a2372aa069b6cee83a11b78645f79d3b26df45486,,,ACTIVE,NONE,52,3e681b5c01de61ba7970af026a8f21dc45f88e2a0ed5234a26c0c745c8663981
005c732431a1cb62ff8864d99f8123651c646b38f7c1e6c63bdb41e1931afeaf,1.0,1.0,ACTIVE,Regularly,27,55ccd8e2c9ed2df64fbfc36ac091d035841f554dfa6d0333c3f46b03c9156ac7
005c7adbfbb4afc3cc2b3a871ccbb3d6cd0201e8e7396a7c53c227f025cdc58e,,,ACTIVE,NONE,24,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005c871b962f84e9fc40e2a9033124a0a8b2d01d6b9cf823095ef53635807722,,,ACTIVE,NONE,51,ce49b3f9b3f01e7a7e4a3d2276b4e7810f143d22c3abc245bda692d33bdbfa9d
005c93c459a9f6481e9a48851705fac51cbe126c6fd9924da007ccec6a8f38cc,,,PRE-CREATE,NONE,55,34631a24e908a49f54903615c64ae1b3b125c8917610c15cf37cfbfe724f8261
005c983e80832a5f8ccfb8b16c057143507ea63b71fcfef066715e51344df341,1.0,1.0,ACTIVE,Regularly,35,57d8263a8cccc653e7285121f26a72cc8b58cb542903f517c8efb9fdd74f0de2
005c9fb2ba6c49b2098a662f64a9124ef95cbec5fcf4ebdb4dcbaaf83f979c51,,,ACTIVE,NONE,46,3d808c7a18eb8f34287f4c77056ef7ef051ab84422c9e7b6d755956725b553bd
005ca076f5ee9181f082b85d95d75bb6ebf6360fbdd0a9ad3d5b9384671ecfba,1.0,1.0,ACTIVE,Regularly,55,8ad578bd7471ebcba4304c8928ab6ffe63d2f40ef57b4b5eddfb4184458669d9
005ca25b7ad4771e0697e0b4ac13e801f0332e7b3015120c951f4afeb6d2df6b,,,ACTIVE,NONE,19,e3ea058c370ac7e50c39cdfd9ab489168b2b220d14c43e8d06d6541c97c1078a
005cc01918d754d78c1d8d91fea76648b6ec16bb6235a5d62643823dbbeda018,,,ACTIVE,,58,e23bd37945236182b50097c91413b9eceb1ac0c165697d8191fbcc0794e8999c
005cc99f73f46b5e33586260e910e1632282af9d69d146e4be67cb535585b161,,,ACTIVE,NONE,20,6c08599993741763246fa77f368ebc199bdd46cca9682692a499264f7b1ff8b7
005cd5673d04af025b8c7a4d4c8bcaa879da7478bccb88541191ec0f9586ab7c,1.0,1.0,ACTIVE,Regularly,28,6d4a295ecf2ee280d278498057361f084edf7c488dfb289e1624845d274c426f
005cf4ea1ddbb42d4736f7cd01efb50487272a8963e68fb0cf9bdc9d7c449fea,,,ACTIVE,NONE,42,ce04ee33f7eb16d81eda93ea3f776103c18603a515610cb70df174f057032971
005d057b0efb307cd8ff450693575f0a3dd01211900138c3f900de5473221f34,1.0,1.0,ACTIVE,Regularly,50,7b305035f9ea1fa3a9e69fd68826208ba24911dd8b9a1ba91d5774ab2aac6782
005d3c073e0dfd341c74b59da8e84449f0f480efef448a11890d7ebb5d5d68d0,1.0,1.0,ACTIVE,Regularly,54,facd1788b4ef539151ee14ae1075da7c9e459b32c5ab725a561e73cfb21abda1
005d45b1b30ed31fe8ed50da0b7a053709ab0f463ab154bd28f285c229585213,,,PRE-CREATE,NONE,50,fa99f38967c0c203293abba1b396f9f682144d46497f8fbda45b29716704c3f6
005d56962cc10a66a5c42d7319c380e764dec8c034045e6da1b3767efc843a85,,,ACTIVE,NONE,26,5f2a7a184e50cd99f55951220921b4ef6da2bb3301520f3368dd0e7bfd8da36a
005d7461907e1fc9dd3f1475cb2d36ff729b659dae479025256965269c76a11e,,,ACTIVE,NONE,19,cfa9d4ea58977743da97a128519d51d14914f15c92c1feebfeb452b6968a4e1c
005d818153d6573cb015fb241f5413fc15e68a67511b7feda6f5794092eac0e5,,,ACTIVE,NONE,29,22fc6a1c1c4e1cf530a1388d2350a19badd972b06ff40b03c11ca22c7b2b2cf0
005d93ad5e6623b6b6626e058e6fde15df624a31eef9c41b80fefff24d016141,,,ACTIVE,NONE,32,4ddcd4464fa25a9d3315a979e6d8c579fe844a7ae0bcc34587865026937afd4f
005d98872a1e73078918e15797201f0286733055b97eb4b62c3939134e808862,,,ACTIVE,NONE,25,2f880821741a342ef6bb96f53033c83009e3a2fd3458676c975e6e140e8a6a37
005d9efa9e967997bf4e6a30ed5a027a530019127ac7d7e445e208d910d1266d,,,ACTIVE,NONE,45,cdf454662fc7df2e670e00c37a03422411facf24e7b7f813d03931676a3c988c
005da534f77afa84b9266d701651cbe00a9f19b26adcfc1ab8d185677d216d38,,,ACTIVE,NONE,29,2fe9812d62b23079da6c4a3e01d46adc36c4d1901f9cfb6ec51e4b3456bebc47
005dce508b8c8619ea2c0dbdbe93d8ae4713d5dcddaf87b5d3336bffa0e31bd1,1.0,1.0,ACTIVE,Regularly,65,9e31bfce3ce54937fd051b706112b326f35814fe708b640e9f8eac89a5abcc42
005ddabf9bc77f963ba39fa3c577b8902ae77558bd0ea26462ffdd6f57f09b83,,,ACTIVE,NONE,30,cd5faecd533f225c4624aa78425ad72f0d90c4a46d39e17b7d2f809129cbc8f2
005ddc3c56254f7f6536a5af812995415bc8e5ff067c1b3e371cd9950b4f76ea,,,ACTIVE,NONE,59,2a163a924f9e2c408a293e7996e3de96a5badd7732a073f451e85802bad5e7f5
005dded194be4b89b2d01cef175b513ba0fbb05fff9c1d42fc030e0fa989bc50,,,ACTIVE,,24,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005de18e0fdf197958d729beb9b80a8acd9d9b9f25ac6c98ac63e6621ad74091,1.0,1.0,ACTIVE,Regularly,50,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
005dec12c7d3cf9c5519773e7aba0c51ad200e27f0f677c645437c3f444a3cfd,,,ACTIVE,NONE,27,2c429c0f5233ebd719eb9d4e6886812b8ef6f72cddecf8df568a0466ad5171f2
005defffac93a49b0e758fccdba3a76489e961e3cda4ff29359bc01052ab16a8,,,PRE-CREATE,NONE,53,1f237d0209529db21e3bf952e0904853f848a6da75a3401aaa3d3955222b5de9
005dfc4fb0953763f072013a396a9c461ff169d6dc255dec0e56f71acee2c995,1.0,1.0,ACTIVE,Regularly,27,c1486716a76ea3d6d98ee48323138cb9f60fb3bb38c7f96661b449c501bce6e3
005e1c77cf79a4fccfd954ae940e48fea3e67180940c0357f1dee9ecfd56c0d7,,,PRE-CREATE,NONE,30,1c8a8f8150c9208bbef2d01b748cfe4f4c3b0441b8f8e68194cff0437061b0e4
005e206fb3064ea9e68e74fa0ead3bef86f6d359ac6215e7d630febe2b43f0b8,1.0,1.0,ACTIVE,Regularly,19,cd45023eeca6ef30d54b71a19b016f0a51f14b028e9da0a4f2c315b1676304a8
005e3e665e1dd2ebffe73e14301cae990d9f0830b69a017203642b5b187bd2ea,1.0,1.0,ACTIVE,Regularly,25,88e5b65f487919fe1b7d7de75a0220d4a3d3c697ae49046e277cdbfe871d22d3
005e834b4a862dc9ef83357e8c76b9563761420c32077998b37c8c70bde2076e,,,ACTIVE,NONE,28,7d647a44ad17c772e3ead87cd4d620108dd469319247dd44fc299e14a38d9083
005e89af159f63c1280904d911e7f872683ab6223ecf33ca230de50e7bec7a61,,,ACTIVE,NONE,25,7fe31d60a1a94fef716563ac4f3570edd9416c1124b7289e09373e2fa8aa8656
005eaddfefcfe74332d40734f6cfb4e25d8363b2e6dce342f6413229ff663f1a,1.0,1.0,ACTIVE,Regularly,20,25f30cfd26e66088555756df5663d8899dbdfd2f6e0496c79d8d1b73f77cf3da
005ecc954d43cfe1c03af87603adf2ec88a5e76b86b99dac02daa70480f972d3,1.0,1.0,ACTIVE,Regularly,49,a353571932ac0b3e8d3a1843320fd60912ed40cde42321262a96eccaeabe550f
005ed4df928301f285aadac84a37973164f1296114c160f40ee1c59b0b91bf1a,,,ACTIVE,NONE,32,330b5707c9c6f0a42b1f7eddefeae9138c9d28cf9296877ef3b88eb07672f479
005ed70ec112c857cebb66e92753a6c938004a75ae87080e589ff5e42870b645,1.0,1.0,ACTIVE,Regularly,26,943609e354e6af00262eaf4682fa1357bf5d9cef23f8a13181fc85095caa0c16
005ee092fbd7a00a908156548fbced3b260ab91a5787dcfc5f1f43d5c4bcd7a6,,,ACTIVE,NONE,35,623f2e0a8fe7f45c10ac7e4e5af4591dcfe0cd3c0fa370a03cdbd1d3beb035aa
005ef7848fd6a159a846c824644fbe11439f2bb484b5745be4aba33ea78f5719,,,ACTIVE,NONE,62,23b6f5f1a8f67c2b0ff01f709f164e735c36a7a16ccdbb976501dc7823231c40
